example_id,scenario_id,text,context_type,parent_review_rating,movie_rating_perfection_pct,movie_rating_skip_pct,has_mention,language_mix,target_detected,moderation_action,label_primary,labels_multi,abuse_category,intent_label,severity,contains_profanity,is_directed_at_person,source_type,source_dataset,source_url,source_license,provenance_notes,is_transformed,transformation_type,contains_pii,pii_redaction_notes,split,created_by,created_at,review_status,rationale_short,recommended_action,policy_version
moctale_mod_0164,actor_work_043,"Actor did not ruin as a person, but the comic timing was weak. This is about the discussion, not personal life. Case 4.",main_review,Go For It,64,32,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0165,actor_work_044,Hero ka performance flat tha; script bhi help nahi kar rahi thi. I still think people can disagree. Case 18.,main_review,Timepass,76,20,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0166,actor_work_045,Hero ka performance flat tha; script bhi help nahi kar rahi thi. Context matters here. Case 20.,main_review,Timepass,40,5,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0167,actor_work_046,"Actor did not ruin as a person, but the comic timing was weak. The point is about the movie debate. Case 6.",main_review,Go For It,78,24,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0168,actor_work_047,"Director aur actor dono ka work average tha, personal kuch nahi. This is about the discussion, not personal life. Case 14.",main_review,Timepass,83,10,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0169,actor_work_048,"Actor did not ruin as a person, but the acting was weak. The point is about the movie debate. Case 6.",main_review,Skip,42,25,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0170,actor_work_049,"Actor did not ruin as a person, but the acting was weak. I still think people can disagree. Case 8.",main_review,Timepass,87,28,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,eval,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0171,actor_work_050,"Tiger ki acting yahan wooden lagi, character connect nahi hua. The point is about the movie debate. Case 16.",main_review,Timepass,73,34,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0172,actor_work_051,"Actor did not ruin as a person, but the dialogue delivery was weak. The point is about the movie debate. Case 6.",main_review,Skip,91,20,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0173,actor_work_052,Hero ka performance flat tha; script bhi help nahi kar rahi thi. That is my honest take. Case 22.,main_review,Perfection,49,16,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0174,actor_work_053,"Actor did not ruin as a person, but the action scenes was weak. That is my honest take. Case 2.",main_review,Perfection,90,27,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0175,actor_work_054,"Director aur actor dono ka work average tha, personal kuch nahi. The point is about the movie debate. Case 16.",main_review,Perfection,69,25,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0176,actor_work_055,"Hero ka performance flat tha; script bhi help nahi kar rahi thi. This is about the discussion, not personal life. Case 24.",main_review,Timepass,46,16,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,test,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0177,actor_work_056,"Director aur actor dono ka work average tha, personal kuch nahi. I still think people can disagree. Case 18.",main_review,Timepass,79,16,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0178,actor_work_057,"Actor did not ruin as a person, but the comic timing was weak. I still think people can disagree. Case 8.",main_review,Skip,47,10,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0179,actor_work_058,"Actor did not ruin as a person, but the acting was weak. Context matters here. Case 10.",main_review,Skip,47,8,false,english,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0180,actor_work_059,"Tiger ki acting yahan wooden lagi, character connect nahi hua. I still think people can disagree. Case 18.",main_review,Skip,69,25,false,hinglish_latin,actor_public_work,allow,safe,"[""safe"", ""actor_work_criticism""]",non_abusive,criticism,none,false,false,screenshot_inspired,,,,Inspired by movie review UI patterns; rewritten from scratch with no original usernames or exact comments.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,Allowed because the criticism targets movie or review content rather than a person.,allow,moctale_policy_v0.1
moctale_mod_0181,user_attack_000,@user get some brain before writing such review.,reply_to_review,Skip,90,2,true,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""personal_attack""]",personal_attack,insult,high,false,true,screenshot_inspired,,,,Inspired by reply-thread abuse patterns; usernames replaced with generic handles and wording rewritten.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
moctale_mod_0182,user_attack_001,Review nahi aata toh chup reh TMKC.,reply_to_comment,Perfection,92,6,false,hinglish_latin,reviewer_or_user,flag_for_removal,unsafe,"[""unsafe"", ""personal_attack""]",personal_attack,insult,high,true,true,screenshot_inspired,,,,Inspired by reply-thread abuse patterns; usernames replaced with generic handles and wording rewritten.,true,context_rewritten,false,,train,human_authored_seed,2026-06-23,approved,"Flagged for removal because the abuse targets a user, reviewer, or community.",flag_for_removal,moctale_policy_v0.1
